"Company","Domain","Rank","Primary Website","Primary Domain","Number of Employees","Change in 
Rank","Revenues
($millions)","Revenue 
Change","Profits
($millions)","Profit 
Change","Assets
($millions)","Market Value 
As of 3/31/22 ($m)","MX Lookup Result"
"W.R. Berkley","berkley.com","371","https://www.berkley.com/","berkley.com","7681","1","9456","0.167","1022.5","0.927","32086","17659","['10 mxb-0013e602.gslb.pphosted.com.', '10 mxa-0013e602.gslb.pphosted.com.']"
"Western and Southen Financial Group","westernsouthern.com","372","https://www.westernsouthern.com/","westernsouthern.com","2538","2","9442","0.172","361.2","0.767","62877","0","['10 westernsouthern-com.mail.protection.outlook.com.']"
"Western and Southen Financial Group","westernfinancialgroup.org","372","https://www.westernsouthern.com/","westernsouthern.com","2538","2","9442","0.172","361.2","0.767","62877","0","['0 mx-caprica.easydns.com.']"
"Western and Southen Financial Group","westernfinancialgroup.ca","372","https://www.westernsouthern.com/","westernsouthern.com","2538","2","9442","0.172","361.2","0.767","62877","0","['1 mail.westernfinancialgroup.ca.']"
"Insight Enterprises","insightvacations.us","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['10 loopback.internic.ca.']"
"Insight Enterprises","insightvacations.com.br","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['10 mail.insightvacations.com.br.']"
"Insight Enterprises","insightvacations.com.au","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['0 insightvacations-com-au.mail.protection.outlook.com.']"
"Insight Enterprises","insightvacations.com","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['0 insightvacations-com.mail.protection.outlook.com.']"
"Insight Enterprises","insightvacations.co.uk","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['10 insightvacations-co-uk.mail.protection.outlook.com.']"
"Insight Enterprises","insightvacations.ca","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['0 insightvacations-ca.mail.protection.outlook.com.']"
"Insight Enterprises","insightusa.com","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['10 insightusa-com.mail.protection.outlook.com.']"
"Insight Enterprises","insightsystems.com","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['1 aspmx.l.google.com.', '10 aspmx3.googlemail.com.', '5 alt1.aspmx.l.google.com.', '5 alt2.aspmx.l.google.com.', '10 aspmx2.googlemail.com.']"
"Insight Enterprises","insightsoftware.com","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['10 us-smtp-inbound-1.mimecast.com.', '10 us-smtp-inbound-2.mimecast.com.']"
"Insight Enterprises","insightondemand.com","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['0 insightondemand-com.mail.protection.outlook.com.']"
"Insight Enterprises","insightglobal.com","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['0 mx1.hc2297-62.iphmx.com.']"
"Insight Enterprises","insightdirect.com","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['10 ALT1.ASPMX.L.GOOGLE.com.', '5 ASPMX.L.GOOGLE.com.', '15 ALT2.ASPMX.L.GOOGLE.com.']"
"Insight Enterprises","insight.com","373","https://www.insight.com/","insight.com","11624","-13","9436","0.131","219.3","0.271","4689","3745","['10 mx1.hc3834-14.iphmx.com.', '20 mx2.hc3834-14.iphmx.com.']"
"News Corp.","thetimes.co.uk","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['5 alt2.aspmx.l.google.com.', '1 aspmx.l.google.com.', '10 alt3.aspmx.l.google.com.', '10 alt4.aspmx.l.google.com.', '5 alt1.aspmx.l.google.com.']"
"News Corp.","thesundaytimes.co.uk","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['10 alt3.aspmx.l.google.com.', '10 alt4.aspmx.l.google.com.', '5 alt1.aspmx.l.google.com.', '5 alt2.aspmx.l.google.com.', '1 aspmx.l.google.com.']"
"News Corp.","thesun.co.uk","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['5 alt2.aspmx.l.google.com.', '1 aspmx.l.google.com.', '10 alt3.aspmx.l.google.com.', '10 alt4.aspmx.l.google.com.', '5 alt1.aspmx.l.google.com.']"
"News Corp.","theaustralian.com.au","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['10 au-smtp-inbound-2.mimecast.com.', '10 au-smtp-inbound-1.mimecast.com.']"
"News Corp.","talkradio.co.uk","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['10 ALT4.ASPMX.L.GOOGLE.COM.', '10 ALT3.ASPMX.L.GOOGLE.COM.', '5 ALT2.ASPMX.L.GOOGLE.COM.', '5 ALT1.ASPMX.L.GOOGLE.COM.', '1 ASPMX.L.GOOGLE.COM.']"
"News Corp.","skynews.com","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['0 skynews-com.mail.protection.outlook.com.']"
"News Corp.","sky.uk","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['0 sky-uk.mail.protection.outlook.com.']"
"News Corp.","sky.com","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['1 mx-eu.mail.am0.yahoodns.net.']"
"News Corp.","sky.co.nz","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['0 sky-co-nz.mail.protection.outlook.com.']"
"News Corp.","newscorp.com","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['10 mxa-00596a01.gslb.pphosted.com.', '10 mxb-00596a01.gslb.pphosted.com.']"
"News Corp.","newsamericasnow.com","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['40 aspmx2.googlemail.com.', '50 aspmx3.googlemail.com.', '10 aspmx.l.google.com.', '20 alt1.aspmx.l.google.com.', '30 alt2.aspmx.l.google.com.']"
"News Corp.","news.com.au","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['10 au-smtp-inbound-2.mimecast.com.', '10 au-smtp-inbound-1.mimecast.com.']"
"News Corp.","news.co.uk","374","https://newscorp.com/","newscorp.com","24000","-37","9358","0.039","330","0","16771","13128","['10 alt3.aspmx.l.google.com.', '10 alt4.aspmx.l.google.com.', '5 alt1.aspmx.l.google.com.', '5 alt2.aspmx.l.google.com.', '1 aspmx.l.google.com.']"
"American Tower","americantower.it","375","https://www.americantower.com/","americantower.com","6378","0","9357","0.164","2567.7","0.519","69888","114527","['10 mail.rwgusa.net.']"
"American Tower","americantower.com","375","https://www.americantower.com/","americantower.com","6378","0","9357","0.164","2567.7","0.519","69888","114527","['10 mxa-00053601.gslb.pphosted.com.', '10 mxb-00053601.gslb.pphosted.com.']"
"American Tower","americantower.biz","375","https://www.americantower.com/","americantower.com","6378","0","9357","0.164","2567.7","0.519","69888","114527","['10 mxb-00053601.gslb.pphosted.com.', '10 mxa-00053601.gslb.pphosted.com.']"
"Old Republic International","orrinsurance.com","376","https://www.oldrepublic.com/","oldrepublic.com","9600","25","9342","0.304","1534.3","1.747","24982","7973","['10 park-mx.above.com.']"
"Old Republic International","orrfinancial.com","376","https://www.oldrepublic.com/","oldrepublic.com","9600","25","9342","0.304","1534.3","1.747","24982","7973","['10 postoffice.omnis.com.']"
"Old Republic International","oldrepublic.com","376","https://www.oldrepublic.com/","oldrepublic.com","9600","25","9342","0.304","1534.3","1.747","24982","7973","['10 mxa-00393d01.gslb.pphosted.com.', '10 mxb-00393d01.gslb.pphosted.com.']"
"Burlington Stores","burlingtonkids.com","377","https://www.burlington.com/","burlington.com","38599","94","9322","0.617","408.8","0","7090","12113","['0 smtp.secureserver.net.', '10 mailstore1.secureserver.net.']"
"Burlington Stores","burlingtoncoatfactory.com","377","https://www.burlington.com/","burlington.com","38599","94","9322","0.617","408.8","0","7090","12113","['100 mailhost3.coat.com.']"
"Burlington Stores","burlington.com","377","https://www.burlington.com/","burlington.com","38599","94","9322","0.617","408.8","0","7090","12113","['50 mxa-00013201.gslb.pphosted.com.', '50 mxb-00013201.gslb.pphosted.com.']"
"Avis Budget Group","budgettruck.com","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['10 btgateway.budgettruck.com.']"
"Avis Budget Group","budget.nl","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['30 mx-02-eu-central-1.prod.hydra.sophos.com.', '20 mx-01-eu-central-1.prod.hydra.sophos.com.']"
"Avis Budget Group","budget.fr","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['10 mail.bvacom.net.']"
"Avis Budget Group","budget.de","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['10 mx2.hc1420-53.c3s2.iphmx.com.', '5 mx1.hc1420-53.c3s2.iphmx.com.', '15 smtp.avis.de.']"
"Avis Budget Group","budget.com.mx","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['10 mail.budget.com.mx.']"
"Avis Budget Group","budget.com.hn","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['0 mail.budget.com.hn.']"
"Avis Budget Group","budget.com.do","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['10 alt4.aspmx.l.google.com.', '5 alt1.aspmx.l.google.com.', '5 alt2.aspmx.l.google.com.', '1 aspmx.l.google.com.', '10 alt3.aspmx.l.google.com.']"
"Avis Budget Group","budget.com.co","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['0 budget-com-co.mail.protection.outlook.com.']"
"Avis Budget Group","budget.com.ar","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['0 mail.budget.com.ar.', '30 mail2.budget.com.ar.', '10 mail1.budget.com.ar.']"
"Avis Budget Group","budget.com","378","https://avisbudgetgroup.com/","avisbudgetgroup.com","18500","120","9313","0.724","1285","0","22600","14157","['10 cluster8.us.messagelabs.com.', '20 cluster8a.us.messagelabs.com.']"
